RegionID,SizeRank,RegionName,RegionType,StateName,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23
102001,0,United States,country,,1287.166523,1294.071315,1303.233841,1313.307815,1323.385313,1332.251693,1338.622186,1342.53548,1344.281564,1344.793766,1345.107423,1345.734673,1349.087752,1354.46627,1361.094149,1371.297226,1381.176037,1390.941295,1394.295941,1395.350713,1394.640717,1391.865748,1389.265897,1386.647329,1392.953311,1401.813599,1414.500931,1423.417364,1432.958087,1440.499894,1445.525412,1447.292695,1447.744038,1446.40368,1446.335293,1447.40314,1452.513183,1460.325793,1470.483559,1480.806563,1489.828411,1497.747208,1503.514013,1506.953465,1506.691258,1505.947727,1506.494996,1508.79019,1513.551838,1520.38191,1530.867861,1541.268943,1551.395364,1560.058347,1566.500426,1570.094041,1570.324122,1569.239279,1568.202534,1569.394581,1574.800312,1583.660959,1591.990394,1591.749489,1589.46647,1588.806375,1593.591289,1595.088595,1593.210397,1591.495687,1592.836386,1595.347227,1600.858283,1609.479532,1624.91909,1646.962067,1675.549905,1708.318894,1742.28066,1774.270831,1800.125127,1817.140785,1828.647453,1839.590949,1851.866363,1868.833837,1886.420879,1908.463757,1931.143941,1955.021686,1975.020789,1987.569867,1992.817252,1992.025206,1988.139702,1986.086393,1987.169869,1992.490802,2000.638593,2011.437641,2023.970193,2035.106243,2045.496096,2052.260592
394913,1,"New York, NY",msa,NY,2453.235367,2469.894334,2488.393969,2511.412354,2527.473291,2546.098524,2558.43563,2569.570135,2573.44098,2569.881767,2560.720014,2550.047458,2547.261887,2550.888028,2559.172098,2573.75107,2590.670193,2609.10586,2621.151954,2625.681825,2624.639417,2616.133931,2606.89504,2590.033873,2588.367254,2589.334294,2604.698662,2617.215668,2637.337945,2653.657672,2664.577235,2665.945953,2664.376649,2650.229558,2634.523838,2619.429185,2616.910676,2624.2498,2637.878602,2659.37934,2678.9219,2697.241505,2709.846017,2719.37262,2719.653021,2710.107594,2697.570488,2686.971346,2685.667201,2695.603167,2710.819515,2729.387281,2750.312229,2774.085756,2790.53108,2798.015808,2795.233482,2790.38197,2777.019176,2769.153703,2769.097604,2784.320536,2794.849757,2787.00179,2767.4571,2741.910957,2715.268863,,,2562.492778,2530.813319,2516.23832,2511.603025,2522.102228,2546.004323,2578.732867,2626.637593,2685.376929,2752.435277,2817.532394,2870.451963,2904.265042,2926.414071,2946.61936,2972.845037,3011.424456,3052.981717,3099.914287,3155.8775,3218.174952,3271.725312,3301.105516,3302.559866,3283.821789,3249.2528,3224.776555,3217.782289,3233.020659,3259.551329,3297.349136,3338.670413,3377.335271,3402.91248,3411.99953
753899,2,"Los Angeles, CA",msa,CA,1897.013065,1908.858462,1924.352039,1939.063137,1954.146175,1966.716728,1980.834224,1991.428353,2000.592924,2005.947198,2010.700557,2017.596504,2027.732418,2041.033457,2052.626146,2064.235794,2076.959071,2090.2245,2099.940851,2106.606143,2112.091748,2112.573402,2112.704577,2110.931693,2129.343658,2148.165515,2174.507802,2187.250754,2201.065883,2210.7942,2219.809249,2226.175791,2231.393282,2233.543482,2238.792453,2242.793097,2252.690482,2262.7603,2274.99544,2286.501599,2296.960568,2308.712076,2318.577464,2327.529128,2332.976517,2338.17513,2344.655883,2349.814528,2355.466382,2359.781651,2371.913867,2382.55927,2394.214796,2403.606095,2412.029967,2418.61132,2422.170374,2424.047819,2427.488518,2431.811465,2441.378711,2446.341425,2446.707499,2431.876203,2418.41815,2408.742091,2409.413856,2409.245717,2410.908903,2414.402135,2420.624427,2421.353778,2423.868036,2428.828937,2442.239717,2458.109787,2481.47433,2518.912139,2568.165513,2624.970963,2667.320401,2698.214661,2714.565175,2734.804229,2754.559509,2781.247434,2808.660975,2839.800889,2869.99733,2896.037176,2918.939793,2936.618672,2944.401922,2942.115032,2933.586814,2928.84492,2924.728288,2930.928916,2938.477853,2953.409287,2960.495268,2971.802149,2985.995193,3000.266517
394463,3,"Chicago, IL",msa,IL,1440.919967,1448.44118,1459.747372,1469.821012,1481.023265,1489.796016,1494.878216,1497.083968,1491.636842,1484.39324,1478.137259,1478.495097,1486.791022,1495.704746,1507.351554,1515.409314,1525.916211,1535.810205,1543.139103,1546.634937,1539.493497,1526.132067,1508.670063,1498.23071,1507.016363,1524.39613,1546.013552,1557.670951,1569.048215,1574.712943,1576.794958,1572.105533,1565.863349,1555.035695,1548.011673,1546.322762,1554.328436,1565.828519,1578.193184,1589.642855,1600.076139,1608.889821,1612.568745,1609.533714,1599.20236,1588.068995,1581.817687,1582.741471,1591.206137,1601.759286,1617.434371,1631.214935,1642.974245,1650.427925,1653.406886,1654.113079,1649.298924,1641.462186,1633.723889,1628.797524,1638.603699,1650.225658,1664.73674,1664.810597,1663.113193,1659.329024,1658.107589,1651.524975,1637.020781,1617.259489,1601.866664,1592.95848,1590.46928,1596.9147,1614.817181,1643.558527,1673.049673,1698.308874,1717.517363,1730.939923,1738.391907,1739.565537,1740.402412,1746.424684,1760.401566,1777.436869,1798.108502,1821.043113,1846.034612,1866.57626,1883.956948,1890.881005,1893.596489,1892.909693,1889.535532,1891.792321,1897.589664,1909.661258,1922.673763,1938.82473,1961.971415,1982.907849,1996.613806,2004.006215
394514,4,"Dallas, TX",msa,TX,1150.755838,1155.719049,1164.057071,1174.913814,1185.56034,1194.098837,1201.858025,1204.902938,1205.873721,1205.604359,1207.802113,1210.559444,1212.847182,1217.980697,1226.929776,1237.567279,1246.141288,1253.286846,1257.96034,1260.767933,1259.726137,1258.692363,1258.556545,1258.981071,1266.542877,1273.792541,1287.1682,1295.627374,1308.011702,1314.51312,1319.54299,1320.80953,1320.385438,1318.859649,1320.017064,1321.073491,1325.951458,1332.732493,1340.257351,1347.393128,1352.567176,1361.013267,1365.309783,1367.608627,1365.150875,1367.718749,1367.900447,1369.942873,1371.5993,1377.047539,1388.260158,1398.046675,1406.758308,1413.666859,1417.830269,1420.744428,1421.016271,1421.353573,1418.713459,1415.262422,1416.527084,1423.427298,1431.273615,1432.204168,1429.980214,1430.426735,1434.157026,1439.371658,1442.925352,1448.049354,1452.534568,1456.849201,1457.996198,1462.429705,1471.67922,1493.747688,1523.709532,1559.732609,1595.930803,1629.645868,1655.712168,1672.22285,1684.744539,1695.438394,1708.117989,1721.171963,1734.444936,1755.412992,1780.380308,1812.169584,1834.153362,1843.323097,1840.466085,1831.498686,1822.19834,1813.656761,1810.871035,1813.318766,1818.883163,1822.49553,1829.775677,1838.744047,1848.477122,1850.991175
394692,5,"Houston, TX",msa,TX,1261.513996,1265.839263,1272.679269,1284.982043,1295.297353,1304.797277,1306.885321,1306.906044,1301.99984,1297.37121,1293.94667,1292.827185,1293.995439,1295.316051,1300.657133,1305.363327,1309.208176,1308.807357,1306.241509,1301.304129,1294.581443,1284.421165,1274.725743,1267.672346,1276.352866,1289.777883,1304.726252,1308.94865,1316.877594,1318.564019,1319.605057,1314.664119,1322.446069,1330.902726,1341.917053,1347.833571,1350.225643,1355.633193,1356.153477,1363.850687,1365.943502,1372.095734,1371.799174,1371.10956,1366.880448,1365.676111,1367.762154,1367.609991,1369.254802,1368.442978,1375.099794,1380.441372,1389.242821,1395.628763,1399.049866,1397.881971,1394.503679,1394.126004,1394.689624,1398.372978,1401.54527,1408.111579,1413.275221,1409.305986,1401.382331,1395.120284,1399.093832,1404.045045,1405.718938,1408.325696,1412.195257,1413.474571,1412.824674,1408.336961,1414.088626,1426.736876,1450.598032,1478.745049,1506.275573,1530.301286,1544.397614,1552.480684,1557.174381,1562.646407,1570.651874,1580.719746,1591.302587,1602.693341,1614.633701,1629.207616,1641.402145,1648.473758,1645.535032,1640.732464,1637.562061,1637.141708,1644.906903,1652.251408,1661.788484,1665.868005,1674.996607,1684.945021,1692.00042,1693.535611
395209,6,"Washington, DC",msa,VA,1781.834311,1788.312287,1800.696296,1808.193273,1818.655295,1825.744138,1829.340592,1826.37041,1825.146482,1821.583482,1821.027964,1816.195644,1817.978057,1821.811245,1829.684217,1838.96519,1849.89993,1858.950898,1862.831305,1862.525057,1858.52388,1848.019274,1839.24193,1832.713527,1840.808702,1855.280184,1871.531914,1883.586277,1889.738846,1897.250063,1900.043977,1899.382635,1896.604558,1891.321732,1886.063059,1882.276922,1886.811127,1893.151575,1905.80168,1917.265284,1929.079244,1937.543177,1942.776848,1945.987979,1941.2147,1937.324151,1938.064128,1942.48571,1948.024675,1954.348286,1964.194659,1975.183724,1986.310024,1995.990121,2002.045947,2004.247992,2004.492192,1999.232572,1992.977854,1991.961837,2000.612091,2009.837315,2020.247894,2018.038876,2014.412913,2006.993213,2004.652783,2000.387675,1988.872902,1973.706583,1955.407684,1939.961103,1935.380284,1940.211344,1951.559326,1970.083192,1999.355582,2038.612764,2077.647111,2110.633878,2131.334934,2142.536111,2143.825269,2146.294825,2148.353312,2159.783083,2177.214394,2201.754518,2228.545406,2255.050332,2280.332647,2291.85664,2293.43949,2280.561862,2266.121082,2254.168513,2251.797843,2261.390917,2274.115777,2291.416984,2309.647822,2330.146097,2348.929208,2362.617873
394974,7,"Philadelphia, PA",msa,PA,1288.081393,1294.265977,1307.248507,1314.951616,1322.292403,1324.536231,1326.26913,1326.204853,1324.899265,1323.664465,1320.022644,1315.226732,1315.659038,1325.445271,1337.520169,1348.873909,1355.61504,1362.400166,1363.36399,1362.605856,1358.69736,1352.895482,1354.96517,1353.666689,1361.397324,1364.903298,1377.967621,1385.148183,1391.175026,1391.737394,1392.980092,1393.992046,1394.51369,1393.301067,1391.431097,1393.21916,1396.910703,1405.116963,1415.407588,1424.740981,1432.881964,1437.000987,1438.864607,1438.415602,1437.08231,1438.564113,1440.871628,1440.121523,1443.779661,1451.169904,1465.513454,1476.014428,1482.335289,1489.299628,1493.463003,1494.276681,1491.117643,1490.525766,1491.668758,1494.728154,1497.752511,1507.580243,1517.166099,1519.763732,1518.124374,1518.624293,1523.951089,1523.424379,1522.787988,1524.212911,1529.482193,1531.830185,1531.67022,1534.85938,1543.054063,1560.844718,1582.057233,1603.83608,1623.007122,1642.186392,1657.654549,1669.275336,1676.815378,1688.572327,1700.170012,1712.190403,1721.142288,1733.773551,1747.909276,1763.979338,1777.31373,1784.925513,1789.822035,1786.789942,1786.59864,1781.459852,1784.279385,1784.229291,1790.896904,1797.054599,1808.367486,1815.449525,1826.711975,1836.671979
394856,8,"Miami, FL",msa,FL,1554.385337,1561.508801,1567.163095,1574.124265,1583.969355,1593.678924,1603.305237,1610.840317,1622.615735,1631.741003,1640.778815,1643.549156,1647.371945,1648.716937,1650.972772,1652.955532,1654.505532,1655.750175,1656.775077,1659.993195,1665.649618,1668.214833,1672.198902,1668.869591,1673.147454,1674.972463,1683.548267,1685.171688,1687.675493,1691.70669,1698.535881,1705.845684,1712.655506,1718.992,1720.862877,1721.887528,1723.289909,1727.55004,1731.895578,1736.277828,1740.172329,1745.65207,1752.45221,1759.546409,1765.433999,1771.408031,1777.767149,1784.00649,1784.824159,1785.552695,1785.41269,1789.00244,1791.783333,1796.715456,1801.923205,1807.866001,1813.946764,1824.040727,1834.326455,1843.387074,1846.067278,1850.290139,1850.496697,1843.313503,1832.148495,1829.510941,1834.548646,1840.932708,1846.787333,1861.57765,1882.423695,1900.558715,1917.708091,1940.315291,1968.342163,2000.961226,2045.053483,,,2246.122574,2307.525063,2359.775686,2408.537311,2460.347474,2509.5021,2547.615929,2591.727737,2630.94383,2671.631997,2693.587887,2712.83661,2720.959818,2733.589403,2742.863678,2757.200347,2760.727101,2759.361853,2757.821475,2763.274502,2772.640137,2781.408503,2788.097756,2793.363032,2797.861461
394347,9,"Atlanta, GA",msa,GA,1083.531534,1089.090889,1092.556088,1103.798215,1112.071116,1123.862932,1130.847332,1135.040538,1136.836757,1135.943012,1136.741721,1139.561355,1144.703316,1152.220656,1160.664162,1169.836033,1179.378276,1187.567514,1195.220958,1199.308898,1200.953151,1199.879529,1199.386983,1201.352857,1206.95528,1216.821246,1228.378093,1240.228619,1252.113403,1262.813519,1272.060926,1276.02743,1277.892589,1276.107475,1277.424928,1279.3111,1286.252338,1294.256652,1305.732196,1318.291501,1330.978875,1340.681208,1345.938439,1348.393061,1349.815388,1355.759867,1361.192476,1365.841614,1371.639884,1380.139357,1392.888233,1403.799794,1413.808252,1422.562748,1428.214993,1432.96919,1437.154976,1437.048377,1435.515206,1434.993813,1440.227902,1449.822996,1457.2319,1459.713139,1461.470635,1468.192531,1483.213219,1498.044793,1509.411655,1517.730109,1525.343092,1533.116122,1544.085078,1560.53827,1580.249438,1605.535961,1636.789232,1679.837263,1724.819428,1771.614996,1803.786995,1827.413421,1834.942818,1839.843792,1844.626009,1853.131026,1868.106872,1882.45632,1902.978207,1925.175072,1950.744191,1965.021412,1970.205494,1965.112727,1958.152428,1959.160717,1957.554477,1962.152887,1962.889466,1971.601229,1976.202553,1977.026646,1977.995334,1978.43612
394404,10,"Boston, MA",msa,MA,2048.35983,2071.414533,2096.89529,2115.035892,2131.43957,2146.676273,2148.898011,2145.495557,2131.630811,2120.199317,2115.029331,2119.162501,2137.839985,2167.157922,2187.187619,2203.936832,2212.713553,2226.959619,2230.193327,2228.392366,2216.3163,2197.134704,2178.323543,2176.063356,2208.221911,2246.516387,2278.232663,2289.183279,2296.116738,2303.047755,2304.881449,2296.871101,2281.627574,2259.184112,2256.913357,2271.568246,2301.714756,2325.992576,2345.456104,2360.252225,2375.212879,2382.679595,2385.071003,2373.976758,2355.750662,2341.237762,2334.300847,2346.94227,2368.07284,2395.465886,2416.307044,2431.016105,2446.151929,2458.269972,2466.02478,2458.622554,2444.166541,2425.172227,2418.551989,2427.958036,2451.557609,2479.614725,2500.185049,2498.200234,2486.577097,2467.92799,2446.72022,,,2304.717338,2281.334518,2279.306513,2300.577015,2330.045344,2363.158301,2394.704792,2429.883964,2469.935278,2503.649064,2525.034006,2543.384944,2558.676854,2578.300019,2589.779419,2603.486921,2610.115248,2632.66954,2665.216998,2711.672817,2750.76789,2782.289891,2802.052396,2821.271212,2820.538608,2820.623394,2811.622073,2814.642707,2827.026202,2851.895585,2885.433545,2915.061275,2941.802976,2960.60313,2965.939597
394976,11,"Phoenix, AZ",msa,AZ,983.7895168,999.3536833,1008.086539,1020.948498,1021.552125,1029.247307,1029.400309,1031.108865,1034.350346,1037.44272,1040.686041,1042.719904,1048.448485,1054.277267,1062.467752,1076.203666,1085.747695,1093.592901,1091.239597,1091.777219,1092.481834,1093.476736,1095.135798,1095.486748,1100.46532,1108.252585,1119.959915,1130.883749,1141.641335,1148.972285,1154.557314,1157.237363,1160.002754,1163.456539,1166.307837,1168.696254,1171.714303,1179.475365,1192.340867,1206.976635,1218.493558,1227.239703,1234.857357,1241.252639,1246.547366,1250.312434,1255.273784,1261.75539,1266.721422,1275.812327,1286.710048,1302.618072,1315.785028,1327.501587,1337.338701,1345.432025,1351.340596,1354.884677,1360.344647,1367.256329,1376.983348,1387.453631,1394.046387,1393.726299,1391.395385,1394.793411,1408.726144,1428.916885,1447.373903,1464.319455,1478.319427,1488.96156,1501.216131,1513.359892,1537.450718,1569.039803,1615.587711,1668.151503,1721.547305,1767.619968,1801.851426,1825.851971,1841.249628,1850.663758,1860.172577,1870.045326,1885.970403,1899.393043,1911.819847,1919.877297,1926.894189,1925.763059,1920.417906,1912.254896,1904.117332,1896.390724,1891.940089,1895.908297,1909.053647,1918.866727,1926.066028,1926.210529,1929.062106,1929.153559
395057,12,"San Francisco, CA",msa,CA,2356.416011,2367.328841,2401.101797,2431.683718,2465.989665,2497.243188,2524.981494,2548.809723,2566.443801,2572.068748,2573.260576,2572.043582,2579.619988,2597.786214,2606.753108,2632.366444,2646.463079,2663.992878,2663.652156,2665.102799,2660.452525,2640.788873,2629.790875,2612.980802,2637.039286,2659.144017,2696.236444,2711.063317,2731.160049,2753.309377,2764.768346,2772.382024,2778.15756,2777.061939,2769.584267,2766.819698,2773.005913,2787.71564,2799.525029,2818.009538,2835.807036,2851.905471,2865.345881,2871.375383,2874.988741,2874.037313,2871.093415,2871.665046,2876.120801,2885.84822,2899.373418,2914.006524,2931.242085,2945.114094,2960.701085,2965.383477,2964.287644,2953.716212,2949.481105,2952.795675,2963.149327,2973.59406,2977.786961,2972.613856,2962.430144,2947.79267,,,,2787.01746,2754.305991,2737.42464,2731.260056,2744.790996,2771.544099,2799.586816,2837.10327,2880.61997,2930.520711,2965.502193,2981.875284,2985.895875,2984.432917,2991.075289,3005.284927,3029.816506,3059.152861,3080.815794,3109.940524,3131.355627,3156.574609,3166.249638,3166.306326,3154.373249,3138.840733,3126.086195,3116.343865,3122.122768,3135.225256,3149.355317,3161.607414,3167.543745,3174.597761,3173.420574
395025,13,"Riverside, CA",msa,CA,1394.083138,1397.01664,1401.217726,1408.430851,1416.332637,1426.581213,1434.623689,1442.861804,1450.005666,1455.750761,1457.999822,1462.200617,1464.96093,1473.390886,1478.871647,1489.101896,1497.42005,1501.4366,1505.676791,1511.200617,1522.235229,1523.703366,1527.555514,1526.309989,1539.586129,1547.497527,1560.290158,1570.548155,1580.118641,1592.752229,1600.794784,1612.254507,1615.988063,1622.5273,1627.324367,1632.182586,1634.88654,1642.714764,1654.703194,1665.585419,1674.001188,1684.818334,1694.665941,1704.357318,1709.985961,1717.285633,1721.568842,1726.681589,1732.375902,1737.927695,1745.351254,1753.17905,1762.912273,1772.901234,1781.652304,1789.630682,1795.076577,1800.357131,1800.948142,1804.510656,1807.80205,1816.880532,1820.820123,1816.906402,1815.821477,1826.131949,1849.351405,1881.001581,1912.507773,1941.757276,1966.469174,1983.531101,2002.323374,2025.060394,2055.432505,2086.814907,2128.119854,2170.710396,2226.991983,2270.622601,2307.3974,2317.763088,2328.479356,2340.099685,2364.05269,2381.321086,2407.791413,2432.844282,2458.422797,2475.086257,2490.237967,2495.283623,2498.27793,2488.099034,2486.091078,2480.667399,2482.869591,2485.525474,2491.177819,2502.528141,2512.549721,2522.301949,2525.817123,2532.947195
394532,14,"Detroit, MI",msa,MI,894.8647921,898.7169436,903.8166116,911.3114488,917.6671659,924.4198884,928.6628248,931.0007479,930.2469135,930.6585506,930.1164434,930.4661346,931.5594695,934.8303859,938.7430752,942.3781558,951.3723345,959.5019133,968.4737615,969.8546553,969.4442788,968.5025719,966.5454728,966.3456391,964.2043992,967.5780558,973.127292,984.6113857,993.6954929,1002.359749,1006.223682,1008.349827,1008.745888,1007.460506,1005.807602,1006.775789,1009.481334,1013.846164,1021.261771,1028.110939,1037.634455,1042.259572,1046.999292,1047.785138,1050.928579,1050.256025,1049.152789,1047.211127,1052.083742,1058.481619,1066.478453,1073.705759,1083.919213,1089.648679,1092.888754,1093.751851,1092.923564,1092.700466,1092.020749,1094.208162,1094.497115,1096.124508,1101.3181,1106.50293,1111.311176,1117.993426,1131.25194,1143.72884,1151.322004,1157.955787,1162.000763,1170.560433,1173.798938,1181.435503,1189.017665,1206.707574,1224.500014,1243.40569,1260.181272,1278.938406,1289.428452,1296.204535,1298.113824,1307.518537,1314.138951,1322.214852,1328.002742,1342.414286,1360.843575,1380.073005,1390.887723,1394.866673,1395.470647,1390.2626,1386.850773,1385.972964,1390.95304,1392.983335,1391.937501,1395.332467,1403.091014,1412.944368,1418.701009,1425.331699
395078,15,"Seattle, WA",msa,WA,1421.081827,1430.772174,1444.469148,1455.24474,1471.745203,1485.663553,1502.765209,1513.057398,1517.326792,1516.937371,1508.144718,1509.666029,1517.525119,1537.092913,1549.268143,1567.425304,1589.334237,1611.163773,1624.633359,1626.497297,1626.147912,1619.188644,1610.389832,1604.551542,1620.501755,1644.105907,1676.073217,1693.95979,1715.988706,1732.869453,1746.267303,1752.615736,1749.371506,1741.658408,1727.693351,1720.379466,1724.266509,1736.773943,1752.616289,1768.124215,1785.989836,1801.190212,1808.683837,1808.448368,1802.81578,1793.201165,1788.580183,1787.631207,1796.065169,1808.169989,1823.483441,1841.626837,1856.573005,1872.680738,1882.910785,1887.980596,1883.631465,1875.052531,1871.550652,1875.640819,1889.396522,1904.06937,1923.625582,1922.625026,1917.093896,1905.912003,1908.074369,1904.489772,1887.766576,1860.118548,1833.10534,1809.470084,1808.46059,1817.094237,1847.006687,1878.556104,1922.152026,1971.431349,2023.753283,2067.86196,2095.471942,2100.196107,2098.578948,2092.973322,2099.352129,2116.737868,2142.135217,2171.401533,2203.401265,2239.123639,2265.93797,2273.424927,2265.377847,2247.852913,2225.738974,2206.921718,2198.453581,2204.557753,2217.562071,2230.80819,2246.709463,2261.860529,2277.152207,2286.870909
394865,16,"Minneapolis, MN",msa,MN,1165.25933,1170.784017,1178.953612,1187.631384,1198.569935,1206.534467,1210.507311,1211.329458,1208.559185,1201.473702,1201.767038,1203.838373,1207.379633,1210.991695,1218.715019,1234.879473,1246.368247,1257.071,1258.997496,1262.603851,1260.376872,1257.856,1254.089709,1249.542127,1259.068018,1271.956007,1288.643549,1296.10078,1303.016422,1310.892946,1317.160958,1320.66896,1319.025204,1315.853565,1312.664416,1318.025136,1329.302873,1342.124229,1357.381242,1361.946156,1366.047857,1364.532216,1372.139659,1375.370539,1375.232034,1373.29693,1375.525472,1379.569237,1386.366191,1392.470484,1408.816391,1418.895379,1430.70008,1433.464821,1436.242248,1436.318306,1433.563749,1432.376699,1433.143854,1436.062667,1442.742123,1452.051784,1459.101938,1461.160274,1459.737579,1459.811576,1461.448513,1463.705821,1460.52619,1457.121195,1451.712891,1448.323893,1447.429741,1449.347973,1460.746492,1473.878339,1490.060682,1503.638781,1515.49675,1524.828399,1529.327868,1530.658115,1527.662313,1526.339907,1532.643438,1544.553043,1558.569306,1570.627023,1583.331572,1594.083524,1599.432688,1599.938376,1597.060021,1592.927455,1588.547329,1590.471913,1593.811904,1603.272456,1608.980943,1618.83512,1626.000487,1634.386967,1640.507228,1643.282123
395056,17,"San Diego, CA",msa,CA,1795.137684,1805.582313,1817.063806,1819.118497,1830.96936,1841.388743,1859.665367,1871.726022,1880.587193,1885.36339,1881.952305,1889.295104,1893.524477,1906.076238,1916.638601,1930.091822,1947.202947,1962.464798,1974.014637,1976.034832,1977.718228,1980.205266,1980.537333,1982.96025,1990.804097,2010.447024,2030.213076,2048.884246,2065.379321,2078.374093,2089.980543,2096.078192,2100.13294,2101.149942,2102.325507,2103.830796,2114.081835,2126.785564,2142.161295,2155.614596,2173.096089,2185.587671,2195.942999,2205.73547,2212.21758,2213.705772,2206.574099,2208.962319,2213.365117,2221.256168,2226.617583,2237.464048,2250.233217,2265.032264,2278.054511,2289.306915,2290.739473,2292.902664,2290.342901,2296.093802,2299.057174,2306.843932,2311.122487,2301.531882,2293.189318,2289.89755,2303.221185,2314.689953,2328.260392,2345.884339,2363.085232,2373.567038,2379.182033,2389.617494,2411.92695,2449.01166,2490.287583,2537.35099,2590.166542,2650.517525,2709.457158,2744.363266,2768.224172,2786.734118,2807.524363,2837.169477,2872.012196,2921.754655,2971.105122,3018.252965,3057.717077,3089.490806,3097.037746,3089.779922,3069.516295,3057.027497,3048.039682,3053.222317,3075.70105,3111.552778,3150.291435,3179.789917,3200.174117,3206.888342
395148,18,"Tampa, FL",msa,FL,1125.56251,1128.899053,1132.726674,1139.853034,1149.483625,1157.009822,1163.725733,1167.738388,1171.2057,1175.704366,1180.81769,1186.2383,1189.255446,1194.113267,1197.927452,1206.50506,1212.692464,1220.766526,1222.00824,1225.023102,1227.893907,1233.63121,1238.651664,1240.663934,1246.320715,1250.468563,1259.428162,1266.472249,1275.182575,1282.143924,1286.433152,1287.705922,1289.864113,1292.266318,1296.676168,1301.185956,1307.592852,1314.518156,1323.042742,1333.48989,1342.94083,1351.683851,1356.371514,1360.862753,1360.512218,1363.028912,1368.836278,1371.457593,1375.389739,1378.456045,1387.29606,1396.937129,1404.591295,1413.353749,1417.265717,1423.938712,1427.316945,1430.39374,1431.369325,1435.602728,1440.851186,1445.858959,1452.990756,1453.440183,1453.452907,1456.51108,1471.184218,1487.966732,1500.752138,1512.488847,1524.499319,1536.186255,1544.918333,1556.098765,1572.248366,1601.763144,1644.219748,,1764.904364,1829.813954,1874.040623,1908.281788,1921.735083,1942.90328,1962.390266,1984.321309,2005.692175,2027.697045,2055.755305,2081.2286,2103.501285,2109.80584,2109.008643,2104.245631,2107.68477,2111.37083,2116.369988,2118.223786,2127.214061,2136.021461,2144.543506,2147.678997,2156.013578,2166.493371
394530,19,"Denver, CO",msa,CO,1330.651812,1347.466676,1368.230282,1386.958672,1403.095127,1418.959577,1428.209756,1434.41058,1433.029314,1434.714899,1430.658528,1432.677331,1440.329913,1449.598043,1459.143289,1464.069883,1477.764006,1488.744865,1493.865428,1491.420381,1484.175845,1474.151056,1467.720301,1465.400101,1475.094256,1489.046142,1508.316758,1525.094092,1540.928283,1551.23139,1557.947831,1559.451045,1556.160047,1549.2681,1544.037935,1548.353129,1555.742091,1567.404556,1577.044736,1589.215509,1597.614966,1607.86523,1613.758917,1617.850351,1614.101439,1608.756242,1605.543623,1607.337309,1615.45402,1625.973077,1637.800596,1649.163685,1662.21416,1672.020567,1677.573858,1675.678981,1669.926875,1666.739347,1666.587308,1670.143932,1674.545461,1681.388474,1688.294365,1683.272502,1675.466352,1670.723846,1677.967862,1682.452403,1683.664819,1675.627949,1671.042466,1664.672125,1669.84658,1678.626105,1697.028584,1722.458336,1756.630584,1796.57768,1835.679293,1868.014901,1888.345394,1892.230454,1890.341394,1891.916934,1905.90585,1922.455925,1944.792917,1967.585369,1994.450923,2014.722808,2028.175084,2028.80344,2024.174561,2015.275326,2006.445675,1999.501538,2001.294997,2013.035859,2029.121525,2042.840084,2057.872726,2072.247039,2081.24349,2087.738862
